"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","significance"
5.65783062876249,-3.47466124376914,1.20970647140331,-2.87231764556768,0.00407473168169709,0.014205804572248,"Os01g0248800","Down"
72.2142688760734,-1.73464306892215,0.278620977759804,-6.22581645814757,4.79054631482707e-10,5.7947579268445e-09,"Os01g0714600","Down"
292.902049900819,-1.18426840375934,0.165348691699594,-7.162248407208,7.93644380256489e-13,1.27023524154124e-11,"Os01g0175100","Down"
46.4717585350115,-1.11825244853327,0.33426652361662,-3.34539168455836,0.000821664452851341,0.00349068535242433,"Os01g0136450","Down"
169.851382216372,-1.10689544189074,0.174531954813818,-6.34207897958584,2.26685044553834e-10,2.85054679636593e-09,"Os01g0115533","Down"
1333.31012171229,-1.21325255722449,0.0744313811743982,-16.3002827313086,9.82366559855917e-60,1.36858663444755e-57,"Os01g0874900","Down"
53.2743721965911,-1.39244945814987,0.334957267490093,-4.15709582474145,3.22318818911279e-05,0.000190183570157102,"Os01g0176700","Down"
23.0379358412616,-1.80483570230636,0.485938820673232,-3.7141212546178,0.000203911011630153,0.00100712667130848,"Os01g0737200","Down"
430.510963261289,-1.51283830964502,0.119241454265562,-12.6871843266503,6.96447867493848e-37,4.56989376811914e-35,"Os01g0910500","Down"
11.0198486359974,-2.03434019005988,0.714482964718357,-2.8472899852298,0.00440931768680439,0.0151906338775143,"Os01g0690200","Down"
15.5806599084303,-1.78002873410496,0.611994557575459,-2.90856954865238,0.00363086405508337,0.0128371629380939,"Os01g0611950","Down"
209.515414557087,-1.02500500420152,0.166090069737368,-6.17138041920464,6.76963213674331e-10,8.06453102187184e-09,"Os01g0742100","Down"
22.2401155118597,-1.30917715020153,0.499093031478955,-2.62311246126211,0.00871305066660804,0.027243094074333,"Os01g0260100","Down"
81.9336455512474,-1.05799476210867,0.24849353424567,-4.25763497356314,2.06600925924244e-05,0.000127157362047085,"Os01g0117650","Down"
31.8231474764574,-1.66062579029602,0.530470638473015,-3.13047635412246,0.00174523048870041,0.00677420579892071,"Os01g0367700","Down"
207.941503888859,-1.57421633456239,0.167615707040763,-9.3918187164855,5.89730134281794e-21,1.7336962502727e-19,"Os01g0186950","Down"
41.9726918139147,-2.58999402179594,0.414355948830111,-6.25065002471549,4.08747883203198e-10,5.00207654040227e-09,"Os01g0754300","Down"
764.637609112917,-1.09447030092131,0.0913102745295891,-11.9862776293225,4.19328881505119e-33,2.32530197996986e-31,"Os01g0635550","Down"
32.1785962237636,-1.59406862535178,0.411409173089437,-3.87465503839225,0.00010677584651728,0.000564224162061884,"Os01g0672166","Down"
53.3165206055162,-1.57429906358363,0.311292195503475,-5.05730335139758,4.25226544209736e-07,3.51632511602209e-06,"Os01g0607600","Down"
56.6490021637741,-1.59127829454561,0.306698199432791,-5.18841746540584,2.12088723416868e-07,1.82312498083661e-06,"Os01g0364100","Down"
84.1158682272242,-1.26368657974968,0.251285772438812,-5.02888232582842,4.93347022408561e-07,4.03247027188916e-06,"Os01g0793550","Down"
68.1664990544842,-1.60992756373455,0.282158459106801,-5.70575686027958,1.15827240759912e-08,1.18642165734555e-07,"Os01g0207900","Down"
287.804967823805,-1.02051506245393,0.138248330421806,-7.38175325040282,1.56218518800659e-13,2.67059261868143e-12,"Os01g0870400","Down"
1145.22329339761,-1.38454720703559,0.0987052293286778,-14.0270907271306,1.06428770535509e-44,9.06600017926126e-43,"Os01g0673700","Down"
287.037407670325,-1.59287519091532,0.136448053119766,-11.6738579590959,1.7337848869427e-31,8.8507527775499e-30,"Os01g0186900","Down"
1458.84772796692,-1.32688676048222,0.0736274579065329,-18.0216294057938,1.31803736547065e-72,2.5885704675608e-70,"Os01g0117200","Down"
2.87372826318021,-5.07337476363096,1.67525636589296,-3.0284169437713,0.00245838643999814,0.00916136867961356,"Os01g0104200","Down"
135.576506337502,-1.19756289558936,0.224700213097022,-5.32960284764958,9.84277687502085e-08,8.84817459639113e-07,"Os01g0871400","Down"
89.472789623723,-1.02916373631443,0.242485988209504,-4.24421940382489,2.19355653564144e-05,0.000134451608982392,"Os01g0301900","Down"
22.2056093720327,-2.13544525315719,0.549049083832855,-3.88935218368796,0.000100512166878553,0.000534722458896228,"Os01g0841700","Down"
40.6399595740071,-1.92199790051636,0.373962270413065,-5.13955030381379,2.7539675987604e-07,2.33118699971693e-06,"Os01g0117266","Down"
254.696889127581,-1.26455995353798,0.152212417104805,-8.30786329782329,9.74406883505723e-17,2.1263272432427e-15,"Os01g0115725","Down"
4353.36297208506,-1.0254969627139,0.0722566733110621,-14.1924187168039,1.02076353861365e-45,8.93752744134137e-44,"Os01g0945300","Down"
624.362951400933,-1.31011891966716,0.114686845464839,-11.4234454209382,3.19318661035059e-30,1.52031162503914e-28,"Os01g0635200","Down"
513.086576254011,-1.06046885437893,0.110671133941642,-9.58216308633945,9.50333926464037e-22,2.94918368463592e-20,"Os01g0965300","Down"
20.9865893163459,-2.63072465632907,0.545545028826619,-4.82219526770749,1.41986845838797e-06,1.08002420311108e-05,"Os01g0597400","Down"
239.839490758961,-1.17835515092828,0.169985364875018,-6.93209766496467,4.14645517378578e-12,6.23754780690616e-11,"Os01g0878550","Down"
11.986951586742,-2.42304627112831,0.756499437891565,-3.20297167421772,0.00136017358787343,0.00543396937966499,"Os01g0865700","Down"
